date,epex_price,load_mw,mean_sent,n_headlines,sent_smooth,ttf_price,ret_1d,fwd1_ret,sent_lag1,sent_lag2,sent_lag3,sent_lag5,sent_lag7,ret_vol_10,load_chg,load_z,ttf_ret_1d,ttf_ret_lag1,ttf_ret_lag2,ttf_ret_lag3
2018-10-24,44.57208333333333,62842.125,0.0,0,0.0,25.26000022888184,0.2873733362216284,0.09350957718302766,0.0,0.0,0.0,0.0,0.0,0.40233218870426496,-0.01584926590538316,1.2450778007073513,-0.015780271661727463,-0.017231432492237464,-0.0277364416345649,0.0
2018-10-25,48.74,62289.833333333336,0.0,0,0.0,24.864999771118164,0.09350957718302766,0.2007847763643824,0.0,0.0,0.0,0.0,0.0,0.188264746104434,-0.008788558099629307,1.1008373401058895,-0.015637389318470363,-0.015780271661727463,-0.017231432492237464,-0.0277364416345649
2018-10-26,58.526250000000005,60471.79166666666,0.0,0,0.0,24.280000686645508,0.2007847763643824,-0.17773363803991094,0.0,0.0,0.0,0.0,0.0,0.18699290150974732,-0.02918681218711472,0.7715960628906371,-0.023527009445307168,-0.015637389318470363,-0.015780271661727463,-0.017231432492237464
2018-10-27,48.12416666666667,52317.04166666666,0.0,0,0.0,24.280000686645508,-0.17773363803991094,-0.09690280351174918,0.0,0.0,0.0,0.0,0.0,0.1950496052754835,-0.13485213146901143,-0.6575055159729676,0.0,-0.023527009445307168,-0.015637389318470363,-0.015780271661727463
2018-10-28,43.4608,48236.64,0.0,0,0.0,24.280000686645508,-0.09690280351174918,0.011812177103658117,0.0,0.0,0.0,0.0,0.0,0.19445619925191626,-0.07799373849661784,-1.2950427643662872,0.0,0.0,-0.023527009445307168,-0.015637389318470363
2018-10-29,43.97416666666666,62125.66666666666,0.0,0,0.0,24.57999992370605,0.011812177103658117,-0.2342568553506793,0.0,0.0,0.0,0.0,0.0,0.19236153332547945,0.2879352016779497,1.0760498132388554,0.012355816662952046,0.0,0.0,-0.023527009445307168
2018-10-30,33.672916666666666,62816.583333333336,0.0,0,0.0,23.875,-0.2342568553506793,0.34051846810616837,0.0,0.0,0.0,0.0,0.0,0.20177152953798608,0.011121275693889432,1.13860749911517,-0.028681852151924425,0.012355816662952046,0.0,0.0
2018-10-31,45.13916666666666,58623.91666666666,0.0,0,0.0,24.334999084472656,0.34051846810616837,0.06145808333487168,0.0,0.0,0.0,0.0,0.0,0.23339403326184,-0.06674458310504539,0.37626701633933096,0.019266977360111293,-0.028681852151924425,0.012355816662952046,0.0
2018-11-01,47.91333333333333,53283.583333333336,0.0,0,0.0,23.649999618530277,0.06145808333487168,0.1430795185752054,0.0,0.0,0.0,0.0,0.0,0.23407494419721447,-0.09109478924272929,-0.553375630807422,-0.02814873604739332,0.019266977360111293,-0.028681852151924425,0.012355816662952046
2018-11-02,54.76875,56556.04166666666,0.0,0,0.0,24.28499984741211,0.1430795185752054,-0.04976986572330633,0.0,0.0,0.0,0.0,0.0,0.19096069676978078,0.06141588325359737,0.006165119545176859,0.026849904402717062,-0.02814873604739332,0.019266977360111293,-0.028681852151924425
2018-11-03,52.04291666666666,51013.5,0.0,0,0.0,24.28499984741211,-0.04976986572330633,-0.08791622298903945,0.0,0.0,0.0,0.0,0.0,0.17612397396393162,-0.09800087671152125,-0.9709120263884179,0.0,0.026849904402717062,-0.02814873604739332,0.019266977360111293
2018-11-04,47.4675,47086.083333333336,0.0,0,0.0,24.28499984741211,-0.08791622298903945,0.20491213286283605,0.0,0.0,0.0,0.0,0.0,0.178102331978572,-0.07698779081354279,-1.5571686602313632,0.0,0.0,0.026849904402717062,-0.02814873604739332
2018-11-05,57.19416666666667,59604.25,0.0,0,0.0,23.809999465942383,0.20491213286283605,0.023698512377427816,0.0,0.0,0.0,0.0,0.0,0.17859483321914585,0.26585703843846287,0.592227166925335,-0.019559414636782235,0.0,0.0,0.026849904402717062
2018-11-06,58.54958333333334,61180.29166666666,0.0,0,0.0,23.895000457763672,0.023698512377427816,-0.04341049964773458,0.0,0.0,0.0,0.0,0.0,0.16577725200596458,0.02644176659662123,0.8262177630858563,0.0035699703371634417,-0.019559414636782235,0.0,0.0
2018-11-07,56.00791666666667,62002.458333333336,0.0,0,0.0,24.420000076293945,-0.04341049964773458,0.12252732128642507,0.0,0.0,0.0,0.0,0.0,0.1619875042365056,0.013438423457445392,0.9434880809161589,0.021971107280715607,0.0035699703371634417,-0.019559414636782235,0.0
