date,epex_price,load_mw,mean_sent,n_headlines,sent_smooth,ttf_price,dprice_1d,fwd1_dprice,dprice_lag1,sent_lag1,dprice_lag2,sent_lag2,dprice_lag3,sent_lag3,dprice_lag5,sent_lag5,dprice_lag7,sent_lag7,load_chg,load_z,dprice_vol_10,ttf_d1,ttf_d1_lag1,ttf_d1_lag2,ttf_d1_lag3
2019-12-09,23.365416666666665,63226.66666666666,0.0,0,0.0,14.890000343322754,39.74875,16.808333333333334,-41.295833333333334,0.0,-6.18708333333333,0.0,-10.716666666666665,0.0,-3.4124999999999943,0.0,3.732916666666675,0.0,0.2296920583468396,0.623104946365183,19.73241461766703,-0.25,0.0,0.0,-0.27499961853027344
2019-12-10,40.17375,64718.375,0.0,0,0.0,14.529999732971191,16.808333333333334,-2.054166666666667,39.74875,0.0,-41.295833333333334,0.0,-6.18708333333333,0.0,-6.1270833333333385,0.0,5.174999999999997,0.0,0.023593025094896802,0.8370923972814845,20.576981728062986,-0.3600006103515625,-0.25,0.0,0.0
2019-12-11,38.11958333333333,65977.45833333333,0.0,0,0.0,14.045000076293944,-2.054166666666667,6.497916666666669,16.808333333333334,0.0,39.74875,0.0,-41.295833333333334,0.0,-10.716666666666665,0.0,-3.4124999999999943,0.0,0.019454804502327727,1.0303902531593576,20.583714553374854,-0.48499965667724787,-0.3600006103515625,-0.25,0.0
2019-12-12,44.6175,65702.375,0.0,0,0.0,14.770000457763672,6.497916666666669,-8.085,-2.054166666666667,0.0,16.808333333333334,0.0,39.74875,0.0,-6.18708333333333,0.0,-6.1270833333333385,0.0,-0.004169353295538358,0.954393491100342,20.66430374484609,0.7250003814697283,-0.48499965667724787,-0.3600006103515625,-0.25
2019-12-13,36.5325,63762.333333333336,0.0,0,0.0,13.80500030517578,-8.085,-13.303333333333331,6.497916666666669,0.0,-2.054166666666667,0.0,16.808333333333334,0.0,-41.295833333333334,0.0,-10.716666666666665,0.0,-0.02952772508857804,0.5965321508441159,20.70957621577607,-0.9650001525878924,0.7250003814697283,-0.48499965667724787,-0.3600006103515625
2019-12-14,23.229166666666668,54789.5,0.0,0,0.0,13.80500030517578,-13.303333333333331,-10.547916666666667,-8.085,0.0,6.497916666666669,0.0,-2.054166666666667,0.0,39.74875,0.0,-6.18708333333333,0.0,-0.1407231019358347,-0.9566239362439433,21.045470778423912,0.0,-0.9650001525878924,0.7250003814697283,-0.48499965667724787
2019-12-15,12.68125,50598.583333333336,0.0,0,0.0,13.80500030517578,-10.547916666666667,28.157083333333333,-13.303333333333331,0.0,-8.085,0.0,6.497916666666669,0.0,16.808333333333334,0.0,-41.295833333333334,0.0,-0.07649123767631871,-1.5636019903301075,21.17681682958871,0.0,0.0,-0.9650001525878924,0.7250003814697283
2019-12-16,40.83833333333333,61193.708333333336,0.0,0,0.0,13.890000343322754,28.157083333333333,-4.122500000000002,-10.547916666666667,0.0,-13.303333333333331,0.0,-8.085,0.0,-2.054166666666667,0.0,39.74875,0.0,0.2093956846617906,0.18777811104093697,23.068721088774797,0.08500003814697443,0.0,0.0,-0.9650001525878924
2019-12-17,36.71583333333333,61568.833333333336,0.0,0,0.0,14.460000038146973,-4.122500000000002,3.488333333333337,28.157083333333333,0.0,-10.547916666666667,0.0,-13.303333333333331,0.0,6.497916666666669,0.0,16.808333333333334,0.0,0.006130123671483023,0.19384937222814114,23.00666690210569,0.5699996948242188,0.08500003814697443,0.0,0.0
2019-12-18,40.204166666666666,60781.16666666666,0.0,0,0.0,14.949999809265137,3.488333333333337,-5.558749999999996,-4.122500000000002,0.0,28.157083333333333,0.0,-10.547916666666667,0.0,-8.085,0.0,-2.054166666666667,0.0,-0.012793269321870304,0.05075538575021046,17.525538407969055,0.48999977111816406,0.5699996948242188,0.08500003814697443,0.0
2019-12-19,34.64541666666667,60047.625,0.0,0,0.0,15.005000114440918,-5.558749999999996,-5.239166666666669,3.488333333333337,0.0,-4.122500000000002,0.0,28.157083333333333,0.0,-13.303333333333331,0.0,6.497916666666669,0.0,-0.012068568388782563,-0.06274211305820138,13.007381319115126,0.05500030517578125,0.48999977111816406,0.5699996948242188,0.08500003814697443
